Time (s),Temperature (Degrees C)
3059529.75,37
3059905.05,37
3060280.98,37
3060657.51,37
3061034.63,37
3061412.91,37
3061792.39,37
3062172.48,37
3062553.16,37
3062934.39,37
3063316.23,37
3063698.64,37
3064081.67,37
3064465.86,37
3064851.31,37
3065237.35,37
3065623.96,37
3066011.15,37
3066398.88,37
3066787.22,37
3067176.19,37
3067565.73,37
3067955.85,37
3068346.55,37
3068737.86,37
3069129.77,37
3069522.3,37
3069915.38,37
3070309.07,37
3070703.32,37
3071098.15,37
3071493.6,37
3071889.6,37
3071893.16,0
3071897.51,36
3071902.47,33
3071908.04,33
3071914.2,33
3071921.56,33
3071929.52,33
3071938.07,33
3071947.16,33
3071956.87,33
3071967.15,33
3071978.03,33
3071989.5,33
3072001.59,33
3072014.81,33
3072029.26,33
3072044.3,33
3072059.91,33
3072076.11,33
3072092.86,33
3072110.2,33
3072128.14,33
3072146.65,33
3072165.79,33
3072185.57,33
3072205.93,33
3072226.87,33
3072249.0,33
3072272.3,33
3072296.2,33
3072320.66,33
3072345.71,33
3072371.32,33
3072397.55,33
3072424.98,33
3072453.02,33
3072481.67,33
3072510.87,33
3072540.65,33
3072571.03,33
3072601.99,33
3072633.52,33
3072665.67,33
3072698.39,33
3072731.74,33
3072766.27,33
3072801.39,33
3072837.09,33
3072873.38,33
3072910.29,33
3072947.76,33
3072985.83,33
3073024.5,33
3073063.73,33
3073103.53,33
3073143.96,33
3073185.0,33
3073226.67,33
3073268.91,33
3073311.72,33
3073355.09,33
3073399.62,33
3073444.8,33
3073491.14,33
3073538.67,33
3073586.78,33
3073635.49,33
3073684.78,33
3073734.69,33
3073785.15,33
3073836.21,33
3073887.82,33
3073940.06,33
3073993.5,33
3074047.54,33
3074102.76,33
3074158.59,33
3074214.98,33
3074271.96,33
3074329.5,33
3074387.66,33
3074446.45,33
3074505.82,33
3074565.78,33
3074626.29,33
3074688.02,33
3074750.32,33
3074813.24,33
3074876.7,33
3074940.77,33
3075006.02,33
3075071.85,33
3075138.29,33
3075205.32,33
3075272.92,33
3075341.13,33
3075409.94,33
3075479.34,33
3075549.31,33
3075619.87,33
3075691.04,33
3075763.39,33
3075836.35,33
3075909.93,33
3075984.04,33
3076058.75,33
3076134.05,33
3076209.96,33
3076286.45,33
3076363.54,33
3076441.18,33
3076519.43,33
3076598.29,33
3076678.37,33
3076759.03,33
3076842.02,33
3076925.57,33
3077009.75,33
3077094.48,33
3077179.81,33
3077265.82,33
3077352.35,33
3077439.45,33
3077527.16,33
3077615.44,33
3077704.36,33
3077793.87,33
3077884.54,33
3077975.77,33
3078067.57,33
3078160.04,33
3078253.12,33
3078346.77,33
3078440.99,33
3078535.82,33
3078631.24,33
3078727.24,33
3078823.83,33
3078921.02,33
3079018.8,33
3079117.19,33
3079217.32,33
3079318.07,33
3079419.38,33
3079521.32,33
3079623.81,33
3079726.9,33
3079832.94,33
3079939.57,33
3080046.8,33
3080155.2,33
3080264.23,33
3080373.79,33
3080483.97,33
3080594.72,33
3080706.08,33
3080818.04,33
3080930.58,33
3081043.73,33
3081157.48,33
3081271.77,33
3081386.68,33
3081502.18,33
3081618.31,33
3081735.05,33
3081852.33,33
3081970.2,33
3082088.65,33
3082207.7,33
3082327.36,33
3082447.61,33
3082568.47,33
3082689.91,33
3082811.92,33
3082934.51,33
3083057.69,33
3083181.49,33
3083305.89,33
3083430.87,33
3083566.04,0
3083701.81,0
3083838.17,0
3083975.13,33
3084112.68,33
3084250.81,33
3084389.52,33
3084528.84,33
3084668.76,33
3084809.25,33
3084950.37,33
3085092.07,33
3085234.35,33
3085377.22,33
3085520.64,33
3085664.65,33
3085809.32,33
3085954.55,33
3086100.99,33
3086248.03,33
3086395.69,33
3086543.85,33
3086692.64,33
3086842.03,33
3086992.01,33
3087143.19,33
3087294.92,33
3087447.24,33
3087600.17,33
3087753.72,33
3087907.88,33
3088062.62,33
3088218.49,33
3088374.98,33
3088532.04,33
3088689.71,33
3088848.53,33
3089007.94,33
3089167.95,33
3089328.56,33
3089489.75,33
3089651.56,33
3089813.92,33
3089976.89,33
3090140.45,33
3090304.57,33
3090469.27,33
3090634.56,33
3090800.5,33
3090967.04,33
3091134.75,33
3091303.09,33
3091471.96,33
3091641.38,33
3091811.45,33
3091982.07,33
3092153.91,33
3092326.34,33
3092499.36,33
3092672.94,33
3092847.14,33
3093021.96,33
3093197.37,33
3093373.36,33
3093550.47,33
3093728.19,33
3093906.51,33
3094086.02,33
3094266.12,33
3094446.79,33
3094628.68,33
3094811.15,33
3094994.21,33
3095177.86,33
3095362.08,33
3095546.88,33
3095732.25,33
3095918.88,33
3096106.12,33
3096293.89,33
3096482.26,33
3096671.23,33
3096860.76,33
3097050.88,33
3097241.61,33
3097432.94,33
3097624.86,33
3097817.35,33
3098010.49,33
3098204.23,33
3098398.52,33
3098593.42,33
3098788.89,33
3098984.98,33
3099181.63,33
3099378.87,33
3099576.68,33
3099775.05,33
3099974.06,33
3100173.65,33
3100375.02,33
3100577.01,33
3100779.54,33
3100982.69,33
3101186.44,33
3101390.82,33
3101595.77,33
3101801.29,33
3102007.42,33
3102214.14,33
3102421.45,33
3102630.04,33
3102839.72,33
3103050.01,33
3103260.85,33
3103472.31,33
3103684.4,33
3103897.05,33
3104110.86,33
3104325.28,33
3104540.32,33
3104756.02,33
3104972.22,33
3105188.99,33
3105406.39,33
3105624.36,33
3105842.9,33
3106062.06,33
3106281.79,33
3106502.14,33
3106723.05,33
3106944.53,33
3107166.64,33
3107389.92,33
3107613.78,33
3107838.24,33
3108063.32,33
3108290.17,33
3108517.59,33
3108745.63,33
3108974.25,33
3109203.53,33
3109433.32,33
3109663.67,33
3109894.6,33
3110126.19,33
3110358.4,33
3110591.76,33
3110825.73,33
3111061.44,33
3111297.76,33
3111534.66,33
3111772.18,33
3112010.29,33
3112249.02,33
3112488.87,33
3112729.29,33
3112970.33,33
3113212.56,33
3113455.37,33
3113698.82,33
3113942.82,33
3114187.41,33
3114432.59,33
3114678.44,33
3114924.85,33
3115171.84,33
3115420.0,33
3115668.75,33
3115918.09,33
3116168.02,33
3116418.57,33
3116670.28,33
3116922.56,33
3117175.48,33
3117428.96,33
3117683.05,33
3117686.57,0
3117690.91,33
3117695.85,33
3117701.45,33
3117707.63,33
3117714.38,33
3117721.75,33
3117729.74,33
3117738.33,33
3117747.46,33
3117757.18,33
3117767.53,33
3117778.41,33
3117789.93,33
3117802.04,33
3117814.71,33
3117827.97,33
3117841.81,33
3117856.29,33
3117871.37,33
3117887.01,33
3117903.26,33
3117920.12,33
3117937.55,33
3117955.55,33
3117974.13,33
3117993.32,33
3118013.12,33
3118033.51,33
3118054.49,33
3118076.06,33
3118098.24,33
3118121.03,33
3118144.42,33
3118168.38,33
3118192.93,33
3118218.03,33
3118243.69,33
3118269.97,33
3118296.87,33
3118324.35,33
3118352.44,33
3118381.14,33
3118410.45,33
3118440.31,33
3118470.71,33
3118501.72,33
3118533.38,33
3118565.62,33
3118598.47,33
3118631.89,33
3118665.91,33
3118700.5,33
3118735.71,33
3118772.13,33
3118809.12,33
3118846.68,33
3118884.83,33
3118923.52,33
3118962.85,33
3119002.74,33
3119043.26,33
3119084.38,33
3119126.06,33
3119168.3,33
3119211.16,33
3119254.68,33
3119298.73,33
3119343.33,33
3119388.59,33
3119434.44,33
3119480.91,33
3119527.95,33
3119575.64,33
3119623.91,33
3119672.75,33
3119722.79,33
3119773.41,33
3119824.61,33
3119876.39,33
3119929.36,33
3119982.91,33
3120037.03,33
3120091.76,33
3120147.07,33
3120203.01,33
3120259.51,33
3120316.6,33
3120374.24,33
3120432.48,33
3120491.31,33
3120550.76,33
3120610.79,33
3120671.39,33
3120733.25,33
3120795.68,33
3120858.65,33
3120922.22,33
3120986.41,33
3121051.19,33
3121116.54,33
3121182.49,33
3121248.99,33
3121316.1,33
3121383.82,33
3121452.15,33
3121521.09,33
3121591.23,33
3121661.99,33
3121733.35,33
3121805.31,33
3121877.84,33
3121951.01,33
3122024.78,33
3122099.12,33
3122174.03,33
3122249.52,33
3122325.65,33
3122402.39,33
3122479.72,33
3122557.61,33
3122636.09,33
3122715.16,33
3122794.86,33
3122875.16,33
3122956.11,33
3123037.66,33
3123119.76,33
3123202.45,33
3123285.72,33
3123369.59,33
3123454.66,33
3123540.32,33
3123626.55,33
3123713.35,33
3123800.73,33
3123889.36,33
3123978.56,33
3124068.31,33
3124158.67,33
3124249.61,33
3124341.18,33
3124433.33,33
3124526.06,33
3124619.35,33
3124713.24,33
3124807.73,33
3124902.81,33
3124998.5,33
3125094.73,33
3125191.59,33
3125289.62,33
3125388.22,33
3125487.41,33
3125587.26,33
3125687.67,33
3125788.64,33
3125890.23,33
3125992.95,33
3126096.28,33
3126200.21,33
3126304.75,33
3126409.94,33
3126515.63,33
3126621.9,33
3126728.79,33
3126836.27,33
3126944.37,33
3127053.05,33
3127162.32,33
3127273.12,33
3127384.21,33
3127496.02,33
3127608.47,33
3127721.63,33
3127835.41,33
3127949.79,33
3128064.74,33
3128180.26,33
3128296.39,33
3128413.16,33
3128530.48,33
3128648.98,33
3128768.07,33
3128887.74,33
3129008.02,33
3129128.87,33
3129250.33,33
3129372.37,33
3129494.98,33
3129618.15,33
3129741.94,33
3129866.33,33
3129991.32,33
3130116.87,33
3130243.04,33
3130369.81,33
3130497.11,33
3130625.06,33
3130753.62,33
3130882.79,33
3131012.59,33
3131143.05,33
3131274.18,33
3131405.91,33
3131538.26,33
3131671.19,33
3131804.73,33
3131938.84,33
3132073.55,33
3132208.83,33
3132344.72,33
3132481.22,33
3132618.29,33
3132755.96,33
3132894.8,33
3133034.21,33
3133174.22,33
3133314.84,33
3133456.04,33
3133598.41,33
3133741.37,33
3133884.93,33
3134029.06,33
3134173.85,33
3134319.79,33
3134466.31,33
3134613.39,33
3134761.09,33
3134909.39,33
3135058.31,33
3135207.84,33
3135357.91,33
3135508.59,33
3135659.81,33
3135811.63,33
3135964.08,33
3136117.11,33
3136270.79,33
3136425.03,33
3136579.91,33
3136735.4,33
3136891.58,33
3137048.38,33
3137205.8,33
3137364.39,33
3137523.52,33
3137683.3,33
3137843.67,33
3138004.62,33
3138166.21,33
3138328.41,33
3138491.17,33
3138654.52,33
3138818.52,33
3138983.11,33
3139148.28,33
3139314.61,33
3139481.58,33
3139649.06,33
3139817.16,33
3139985.82,33
3140155.08,33
3140324.95,33
3140495.42,33
3140666.47,33
3140838.73,33
3141011.58,33
3141185.03,33
3141359.07,33
3141533.69,33
3141708.88,33
3141884.66,33
3142061.09,33
3142238.11,33
3142415.69,33
3142593.84,33
3142772.59,33
3142951.93,33
3143131.9,33
3143312.44,33
3143493.56,33
3143675.25,33
3143857.58,33
3144040.48,33
3144224.03,33
3144408.24,33
3144593.13,33
3144778.64,33
3144964.79,33
3145151.46,33
3145338.76,33
3145526.65,33
3145715.15,33
3145904.84,33
3146095.07,33
3146285.89,33
3146477.32,33
3146669.3,33
3146861.88,33
3147055.08,33
3147248.86,33
3147443.25,33
3147638.19,33
3147833.76,33
3148029.93,33
3148226.67,33
3148423.97,33
3148621.9,33
3148820.37,33
3149019.4,33
3149219.08,33
3149419.41,33
3149620.38,33
3149822.04,33
3150024.27,33
3150227.08,33
3150430.51,33
3150634.5,33
3150839.09,33
3151044.33,33
3151250.09,33
3151456.43,33
3151663.33,33
3151870.88,33
3152080.16,33
3152290.05,33
3152500.56,33
3152711.68,33
3152924.54,33
3153137.99,33
3153351.99,33
3153566.62,33
3153781.87,33
3153997.69,33
3154214.11,33
3154431.07,33
3154648.63,33
3154866.76,33
3155085.49,33
3155304.88,33
3155524.81,33
3155745.37,33
3155966.51,33
3156188.23,33
3156410.6,33
3156633.48,33
3156856.96,33
3157081.05,33
3157305.74,33
3157531.04,33
3157756.99,33
3157983.55,33
3158210.72,33
3158438.54,33
3158666.94,33
3158896.55,33
3159126.73,33
3159357.54,33
3159588.93,33
3159820.93,33
3160055.31,33
3160290.29,33
3160526.53,33
3160763.35,33
3161000.75,33
3161238.66,33
3161477.19,33
3161716.32,33
3161956.07,33
3162196.39,33
3162437.29,33
3162678.79,33
3162920.86,33
3163163.51,33
3163406.79,33
3163650.65,33
3163895.07,33
3164140.07,33
3164385.69,33
3164631.88,33
3164878.68,33
3165126.06,33
3165374.07,33
3165622.65,33
3165871.84,33
3166121.58,33
3166371.91,33
3166622.83,33
3166874.33,33
3167126.45,33
3167379.76,33
3167633.67,33
3167888.22,33
3168143.41,33
3168399.31,33
3168655.86,33
3168912.98,33
3169170.69,33
3169428.98,33
3169687.88,33
3169947.37,33
3170207.47,33
3170468.15,33
3170729.37,33
3170991.79,34
3171254.81,34
3171518.41,34
3171783.18,34
3172048.57,34
3172314.54,34
3172581.06,34
3172848.18,34
3173115.95,34
3173384.29,34
3173653.27,34
3173922.89,34
3174193.25,34
3174464.21,34
3174735.71,34
3175007.84,34
3175280.57,34
3175553.85,34
3175827.74,34
3176102.79,34
3176378.41,34
3176654.66,34
3176931.52,34
3177208.94,34
3177486.95,34
3177765.5,34
3178044.7,34
3178324.51,34
3178604.91,34
3178886.41,34
3179168.57,34
3179451.32,34
3179734.67,34
3180018.59,34
3180303.08,34
3180588.2,34
3180873.87,34
3181160.13,34
3181446.99,34
3181734.43,34
3182022.46,34
3182311.1,34
3182600.31,34
3182890.12,34
3183180.48,34
3183471.45,34
3183763.05,34
3184055.22,34
3184348.55,34
3184642.45,34
3184936.92,34
3185232.02,34
3185527.74,34
3185824.02,34
3186120.89,34
3186418.38,34
3186716.49,34
3187015.14,34
3187314.38,34
3187614.22,34
3187914.7,34
3188215.7,34
3188517.32,34
3188819.52,34
3189122.33,34
3189425.79,34
3189729.82,34
3190034.39,34
3190339.58,34
3190645.38,34
3190951.7,34
3191258.66,34
3191566.21,34
3191874.32,34
3192183.02,34
3192492.31,34
3192802.23,34
3193112.77,34
3193423.87,34
3193736.7,34
3194050.16,34
3194364.18,34
3194678.82,34
3194994.02,34
3195309.83,34
3195626.22,34
3195943.2,34
3196260.78,34
3196578.89,34
3196897.63,34
3197217.01,34
3197536.93,34
3197857.45,34
3198178.56,34
3198500.27,34
3198822.56,34
3199145.48,34
3199468.95,34
3199793.07,34
3200118.3,34
3200444.13,34
3200770.57,34
3201097.66,34
3201425.9,34
3201754.75,34
3202084.18,34
3202414.77,34
3202746.0,34
3203077.79,34
3203410.72,34
3203744.26,34
3204078.37,34
3204413.1,34
3204748.43,34
3205084.97,34
3205422.07,34
3205759.74,34
3206098.04,34
3206436.92,34
3206776.39,34
3207116.42,34
3207457.68,34
3207799.54,34
3208141.97,34
3208485.02,34
3208828.64,34
3209172.85,34
3209517.61,34
3209863.62,34
3210210.18,34
3210557.34,34
3210905.14,34
3211253.55,34
3211602.56,34
3211952.17,34
3212302.35,34
3212653.09,34
3213004.43,34
3213356.36,34
3213708.9,34
3214062.04,34
3214415.8,34
3214770.12,34
3215125.05,34
3215480.54,34
3215836.66,34
3216193.36,34
3216550.65,34
3216908.52,34
3217268.1,34
3217628.31,34
3217989.08,34
3218350.47,34
3218712.48,34
3219075.04,34
3219438.23,34
3219801.98,34
3220166.35,34
3220531.3,34
3220896.87,34
3221263.02,34
3221629.75,34
3221997.08,34
3222364.98,34
3222733.46,34
3223102.56,34
3223472.25,34
3223842.53,34
3224213.39,34
3224584.86,34
3224956.94,34
3225329.58,34
3225702.77,34
3226076.57,34
3226450.95,34
3226825.94,34
3227201.53,34
3227577.72,34
3227954.47,34
3228331.79,34
3228709.75,34
3229088.32,34
3229468.06,34
3229848.38,34
3230229.36,34
3230610.84,34
3230992.93,34
3231375.6,34
3231758.86,34
3232142.79,34
3232527.27,34
3232912.34,34
3233298.02,34
3233684.28,34
3234071.19,34
3234458.65,34
3234846.71,34
3235235.31,34
3235624.48,34
3236014.24,34
3236404.66,34
3236795.67,34
3237187.84,34
3237580.62,34
3237974.0,34
3238367.96,34
3238762.51,34
3239157.63,34
3239553.34,34
3239949.63,34
3240346.51,34
3240743.99,34
3241142.04,34
3241540.71,34
3241939.99,34
3242339.9,34
3242740.38,34
3243142.03,34
3243544.29,34
3243947.1,34
3244350.52,34
3244754.5,34
3245159.1,34
3245564.32,34
3245970.15,34
3246376.55,34
3246783.54,34
3247191.75,34
3247600.51,34
3248009.88,34
3248419.83,34
3248830.33,34
3249241.44,34
3249653.19,34
3250066.11,34
3250479.62,34
3250893.72,34
3251308.42,34
3251723.69,34
3252139.56,34
3252556.04,34
3252973.06,34
3253391.92,34
3253811.32,34
3254231.33,34
3254651.96,34
3255073.21,34
3255495.01,34
3255917.4,34
3256340.39,34
3256763.95,34
3257188.14,34
3257612.89,34
3258038.88,34
3258465.41,34
3258892.53,34
3259320.23,34
3259748.57,34
3260177.48,34
3260607.02,34
3261037.12,34
3261467.82,34
3261899.11,34
3262330.99,34
3262764.67,34
3263198.95,34
3263633.79,34
3264069.28,34
3264505.91,34
3264943.1,34
3265380.94,34
3265819.34,34
3266258.32,34
3266697.91,34
3267138.08,34
3267578.87,34
3268020.24,34
3268462.81,34
3268905.99,34
3269349.7,34
3269794.03,34
3270239.54,34
3270685.65,34
3271132.34,34
3271579.63,34
3272027.48,34
3272475.94,34
3272924.98,34
3273374.64,34
3273824.89,34
3274275.71,34
3274727.07,34
3275179.67,34
3275632.87,34
3276086.64,34
3276541.01,34
3276995.96,34
3277451.5,34
3277908.22,34
3278365.54,34
3278823.41,34
3279281.92,34
3279741.04,34
3280200.76,34
3280661.04,34
3281121.88,34
3281583.37,34
3282046.02,34
3282509.24,34
3282973.02,34
3283437.4,34
3283902.36,34
3284367.93,34
3284834.72,34
3285302.11,34
3285770.04,34
3286238.59,33
3286707.72,33
3287177.44,33
3287647.75,33
3288118.71,33
3288590.24,33
3289062.33,33
3289535.0,33
3290008.31,33
3290482.23,33
3290956.75,33
3291431.82,33
3291907.53,33
3292383.8,33
3292861.24,33
3293339.84,33
3293819.06,33
3294298.86,33
3294779.27,33
3295260.25,33
3295741.78,33
3296223.9,33
3296706.69,33
3296710.35,0
3296714.16,33
3296718.48,33
3296724.01,32
3296730.14,32
3296736.87,32
3296744.19,32
3296752.03,32
3296760.48,32
3296769.54,32
3296779.18,32
3296789.43,32
3296800.27,32
3296811.68,32
3296823.72,32
3296836.33,32
3296849.52,32
3296863.27,32
3296877.65,32
3296892.61,32
3296908.15,32
3296924.27,32
3296940.97,32
3296958.27,32
3296976.16,32
3296994.64,32
3297013.75,32
3297033.42,32
3297054.26,32
3297075.7,32
3297097.67,32
3297120.24,32
3297143.42,32
3297167.84,32
3297171.35,0
3297175.11,36
3297179.46,36
3297184.41,36
3297189.99,36
3297196.16,36
3297203.51,36
3297211.44,36
3297219.99,36
3297229.07,36
3297238.77,36
3297249.04,36
3297259.93,36
3297271.4,36
3297283.5,36
3297296.16,36
3297309.41,36
3297323.26,36
3297337.74,36
3297352.79,36
3297368.45,36
3297384.64,36
3297401.42,36
3297418.82,36
3297436.8,36
3297455.37,36
3297474.56,36
3297494.36,36
3297514.77,36
3297535.71,36
3297557.28,36
3297579.45,36
3297602.22,36
3297625.57,36
3297649.52,36
3297674.03,36
3297699.12,36
3297724.82,36
3297751.12,36
3297778.05,36
3297805.55,36
3297833.64,36
3297862.34,36
3297891.59,36
3297921.4,36
3297951.8,36
3297982.8,36
3298014.43,36
3298046.64,36
3298079.47,36
3298112.92,36
3298146.92,36
3298181.45,36
3298216.61,36
3298252.42,36
3298288.76,36
3298325.7,36
3298363.83,36
3298402.56,36
3298441.86,36
3298481.79,36
3298485.36,0
3298489.15,36
3298493.5,36
3298498.45,33
3298504.02,33
3298510.19,33
3298517.58,33
3298525.54,33
3298534.09,33
3298543.18,33
3298552.88,33
3298563.77,33
3298575.24,33
3298589.08,33
3298603.53,33
3298618.58,33
3298634.15,33
3298650.32,33
3298667.09,33
3298684.44,33
3298702.4,33
3298720.92,33
3298740.05,33
3298759.79,33
3298780.12,33
3298801.02,33
3298822.49,33
3298844.59,33
3298867.24,33
3298890.52,33
3298914.44,33
3298938.89,33
3298963.91,33
3298989.54,33
3299015.78,33
3299042.6,33
3299070.05,33
3299098.07,33
3299126.67,33
3299155.85,33
3299185.6,33
3299215.91,33
3299246.82,33
3299278.94,33
3299311.67,33
3299345.03,33
3299378.92,33
3299413.41,33
3299448.44,33
3299484.66,33
3299521.51,33
3299558.92,33
3299596.93,33
3299635.55,33
3299674.77,33
3299714.54,33
3299754.97,33
3299795.95,33
3299837.49,33
3299879.6,33
3299922.39,33
3299965.79,33
3300009.74,33
3300054.3,33
3300099.48,33
3300145.28,33
3300192.22,33
3300240.31,33
3300289.02,33
3300338.3,33
3300389.4,33
3300441.07,33
3300493.36,33
3300546.27,33
3300600.29,33
3300656.23,33
3300712.64,33
3300769.73,33
3300827.39,33
3300885.63,33
3300944.5,33
3301004.0,33
3301064.08,33
3301124.74,33
3301185.94,33
3301247.74,33
3301310.14,33
3301373.14,33
3301436.75,33
3301500.99,33
3301565.78,33
3301631.15,33
3301697.09,33
3301763.68,33
3301830.86,33
3301898.62,33
3301966.94,33
3302035.83,33
3302105.35,33
3302175.44,33
3302246.12,33
3302317.39,33
3302389.24,33
3302461.68,33
3302534.7,33
3302608.34,33
3302682.54,33
3302757.41,33
3302832.87,33
3302908.89,33
3302985.5,33
3303062.68,33
3303141.08,33
3303220.14,33
3303299.75,33
3303379.99,33
3303460.93,33
3303542.44,33
3303624.54,33
3303707.23,33
3303790.54,33
3303874.41,33
3303958.87,33
3304043.96,33
3304129.67,33
3304215.94,33
3304302.84,33
3304390.32,33
3304478.37,33
3304567.0,33
3304656.2,33
3304745.99,33
3304836.38,33
3304927.39,33
3305018.97,33
3305111.7,33
3305205.03,33
3305298.93,33
3305393.44,33
3305488.59,33
3305584.29,33
3305681.14,33
3305778.61,33
3305876.66,33
3305975.33,33
3306074.55,33
3306174.37,33
3306274.82,33
3306375.86,33
3306477.56,33
3306579.92,33
3306682.94,33
3306786.57,33
3306890.79,33
3306995.66,33
3307101.1,33
3307207.13,33
3307313.75,33
3307420.97,33
3307528.76,33
3307637.15,33
3307746.1,33
3307855.65,33
3307965.75,33
3308076.5,33
3308187.83,33
3308299.77,33
3308412.29,33
3308525.41,33
3308639.2,33
3308753.67,33
3308868.78,33
3308984.49,33
3309100.73,33
3309217.59,33
3309335.05,33
3309453.08,33
3309571.72,33
3309690.98,34
3309810.8,34
3309931.18,34
3310052.14,34
3310173.73,34
3310295.93,34
3310418.71,34
3310542.07,34
3310665.99,34
3310790.5,34
3310915.64,34
3311041.33,34
3311167.65,34
3311294.52,34
3311422.02,34
3311550.03,34
3311678.68,34
3311807.87,34
3311937.69,34
3312068.79,34
3312200.53,34
3312332.91,34
3312465.94,34
3312599.63,34
3312733.88,34
3312868.71,34
3313004.75,34
3313141.46,34
3313278.75,34
3313416.68,34
3313555.24,34
3313694.36,34
3313834.04,34
3313974.32,34
3314115.16,34
3314256.58,34
3314398.6,34
3314541.21,34
3314684.44,34
3314828.27,34
3314972.66,34
3315117.61,34
3315263.2,34
3315409.36,34
3315556.11,34
3315703.4,34
3315851.29,34
3315999.8,34
3316148.97,34
3316298.79,34
3316449.94,34
3316601.72,34
3316754.1,34
3316907.18,34
3317060.86,34
3317215.12,34
3317369.96,34
3317525.38,35
3317681.42,35
3317837.98,35
3317995.14,35
3318152.9,35
3318312.5,35
3318472.68,35
3318633.54,35
3318795.09,35
3318957.23,35
3319120.08,35
3319283.57,35
3319447.65,35
3319612.31,35
3319777.62,35
3319943.53,35
3320109.97,35
3320276.98,35
3320444.62,35
3320612.86,35
3320781.62,35
3320951.0,35
3321122.15,35
3321293.9,35
3321466.23,35
3321639.22,35
3321812.84,35
3321987.64,35
3322163.01,35
3322338.95,35
3322515.45,35
3322692.57,36
3322870.43,36
3323048.92,36
3323228.76,36
3323409.23,36
3323590.24,36
3323771.84,36
3323954.05,36
3324136.86,36
3324320.27,36
3324504.28,36
3324688.96,36
3324874.26,36
3325060.13,36
3325246.57,36
3325433.63,36
3325621.28,36
3325809.49,36
3325998.3,36
3326187.72,36
3326377.72,36
3326568.28,36
3326759.44,36
3326951.19,36
3327143.51,36
3327336.41,36
3327529.9,36
3327724.07,36
3327918.82,36
3328114.12,36
3328309.99,36
3328506.55,36
3328703.79,36
3328902.33,36
3329101.55,36
3329301.41,36
3329501.89,36
3329702.99,36
3329904.71,37
3330107.01,37
3330309.84,37
3330513.26,37
3330717.33,37
3330921.98,37
3331127.23,37
3331333.06,37
3331539.52,37
3331746.61,37
3331954.29,37
3332162.56,37
3332371.56,37
3332581.21,37
3332791.48,37
3333002.38,37
3333213.94,37
3333426.14,37
3333639.02,37
3333852.53,37
3334066.62,37
3334281.3,37
3334496.52,37
3334712.29,37
3334928.67,37
3335145.66,37
3335363.25,37
3335581.41,37
3335800.17,37
3336019.52,37
3336239.46,37
3336460.01,37
3336681.76,38
3336904.62,38
3337128.09,38
3337352.17,38
3337576.86,38
3337802.2,38
3338028.25,38
3338254.92,38
3338482.24,38
3338710.14,38
3338938.65,38
3339167.77,38
3339398.09,38
3339629.08,38
3339860.68,38
3340092.84,38
3340325.61,38
3340558.97,38
3340792.92,38
3341027.42,38
3341262.52,38
3341498.24,38
3341734.55,38
3341971.45,38
3342208.98,38
3342447.09,38
3342685.8,38
3342925.08,38
3343164.92,38
3343405.37,38
3343646.42,38
3343888.04,38
3344130.24,38
3344373.08,38
3344616.56,38
3344860.72,38
3345105.52,38
3345351.01,39
3345597.14,39
3345843.92,39
3346091.35,39
3346339.4,39
3346588.02,39
3346837.23,39
3347087.02,39
3347337.44,39
3347588.45,39
3347840.61,39
3348093.37,39
3348346.77,39
3348600.73,39
3348855.25,39
3349110.38,39
3349366.14,39
3349622.47,39
3349879.4,39
3350136.91,39
3350394.98,39
3350653.67,39
3350912.93,39
3351172.82,39
3351433.29,39
3351694.31,39
3351955.95,39
3352218.78,39
3352482.2,39
3352746.18,39
3353011.37,39
3353277.16,39
3353543.53,39
3353810.5,39
3354078.07,39
3354346.23,39
3354615.0,39
3354884.34,39
3355154.25,39
3355424.76,39
3355695.86,39
3355967.62,39
3356239.96,39
3356512.89,39
3356786.41,39
3357060.49,39
3357335.14,39
3357610.4,39
3357886.24,39
3358162.67,39
3358439.73,39
3358717.36,39
3358995.57,39
3359274.97,39
3359555.56,39
3359837.33,39
3360119.67,39
3360402.59,39
3360686.11,39
3360970.83,39
3361256.73,39
3361543.2,39
3361830.24,39
3362117.89,39
3362406.76,39
3362696.21,39
3362986.21,39
3363276.82,39
3363568.0,39
3363859.79,39
3364152.21,39
3364445.25,39
3364738.82,39
3365033.53,39
3365328.9,39
3365624.83,39
3365921.39,39
3366218.48,39
3366516.19,39
3366814.51,39
3367113.4,39
3367412.89,39
3367713.57,39
3368014.86,39
3368316.76,39
3368620.17,39
3368923.84,39
3369228.07,39
3369532.91,39
3369838.37,39
3370145.01,39
3370452.3,39
3370760.14,39
3371068.55,39
3371377.54,39
3371687.16,39
3371997.38,39
3372308.2,39
3372619.58,39
3372931.55,39
3373244.11,39
3373557.26,39
3373870.98,39
3374185.34,39
3374500.27,39
3374815.77,39
3375132.47,39
3375449.75,39
3375768.23,39
3376087.31,39
3376406.98,39
3376727.23,39
3377048.1,39
3377369.56,39
3377691.61,39
3378014.26,39
3378337.45,39
3378661.3,39
3378985.74,39
3379310.74,39
3379636.35,39
3379962.57,39
3380289.38,39
3380617.36,39
3380945.95,39
3381275.16,39
3381604.88,39
3381935.23,39
3382266.18,39
3382597.69,39
3382929.8,39
3383262.51,39
3383595.82,39
3383929.71,39
3384264.2,39
3384599.86,39
3384936.11,39
3385272.93,39
3385610.33,39
3385948.93,39
3386288.11,39
3386627.89,39
3386968.26,39
3387309.26,39
3387650.83,39
3387993.0,39
